NeTEx Id;GlobalID;MetaID;Name;Steward;Destination Systems;Crossborder;long;lat;Main Mode;epPrio;CheckIn;Checkout;VAORemarks;(ARIA only) Name as found in time tables;(ARIA only) ARIA Name;(ARIA only) ARIA Remarks;(ARIA only) Answers / remarks SBB;ARIA id;Meta stop to bridge systems?;STA Relevant?;STA Id;STA Remarks;ARIA Relevant?;ARIA Id;ARIA Remarks;5T Relevant?;5T  Id;5T Remarks;LUK Relevant?;LUK Id;LUK Remarks;SBB Relevant;SBB Id;DiDok-ID;LUR Id;VAO Id (HAFAS ID);VAO Relevant?;(EU Spirit only) Additional EPs;Main Operator;Country;Remark;TODO;;;;;;;;;;;;;
;;it:22021:261;Moos i. P. (I) Abzw Stuls;STA; STA, VAO;;11,169607;46,832546;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;;;;;;;;;;;;
;;it:22021:264;Moos i. P. (I) Stuls;STA; STA, VAO;;11,197626;46,828059;;;0;0;;;;;;;;;;;;;;;;;;;;x;it:22021:29;;;230002900;x;;;IT;;;;;;;;;;;;;;;
;;it:22021:266;Moos i. P. (I) Abzw Rabenstein;STA; STA, VAO;;11,161163;46,855901;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;;;;;;;;;;;;
;;it:22021:27;Handwerkszone St. Valentin (I);STA; STA, VAO;;10,534912;46,774204;;;0;0;;;;;;;;;;;;;;;;;;;;x;it:22021:273;;;230027300;x;;;IT;;;;;;;;;;;;;;;
;;it:22021:273;Moos i. P. (I) Schneebergbrücke;STA; STA, VAO;;11,162879;46,880166;;;0;0;;;;;;;;;;;;;;;;;;;;x;it:22021:242;;;230024200;x;;;IT;;;;;;;;;;;;;;;
;;it:22021:274;Moos i. P. (I) Platterköfel;STA; STA, VAO;;11,146655;46,883107;;;0;0;;;;;;;;;;;;;;;;;;;;x;it:22021:243;;;230024300;x;;;IT;;;;;;;;;;;;;;;
;;it:22021:275;Moos i. P. (I) Gasthaus Schönau;STA; STA, VAO;;11,138669;46,886711;;;0;0;;;;;;;;;;;;;;;;;;;;x;it:22021:240;;;230024000;x;;;IT;;;;;;;;;;;;;;;
;;it:22021:276;Moos i. P. (I) Timmelsbrücke;STA; STA, VAO;;11,129983;46,896294;;;0;0;;;;;;;;;;;;;;;;;;;;x;it:22021:31;;;230003100;x;;;IT;;;;;;;;;;;;;;;
;;it:22021:277;Moos i. P. (I) Gasthof Hochfirst;STA; STA, VAO;;11,126785;46,888240;;;0;0;;;;;;;;;;;;;;;;;;;;x;it:22021:238;;;230023800;x;;;IT;;;;;;;;;;;;;;;
;;it:22021:278;Moos i. P. (I) Seeber Kehre;STA; STA, VAO;;11,114460;46,881634;;;0;0;;;;;;;;;;;;;;;;;;;;x;it:22021:244;;;230024400;x;;;IT;;;;;;;;;;;;;;;
;;it:22021:279;Moos i. P. (I) Oberglanegg Kehre;STA; STA, VAO;;11,112196;46,882143;;;0;0;;;;;;;;;;;;;;;;;;;;x;it:22021:241;;;230024100;x;;;IT;;;;;;;;;;;;;;;
;;it:22021:28;St. Valentin (I), Rauten;STA;STA, VAO;;10,532810;46,768255;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;;;;;;;;;;;;
;;it:22021:29;St. Valentin (I), Feuerwehrhalle;STA;STA, VAO;;10,533429;46,764772;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;;;;;;;;;;;;
;;it:22021:2958;Bolzano, Autostazione;STA;STA, VAO;;11,3607806;46,4980549;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;;;;;;;;;;;;
;;it:22021:301;Merano, Stazione Maia Bassa;STA;STA, VAO;;11,1480845;46,6561272;;;0;0;;;;;;;;;;;;;;;;;;;;x;it:22021:5;;;230000500;x;;;IT;;;;;;;;;;;;;;;
;;it:22021:31;St. Valentin (I), Post;STA;STA, VAO;;10,536026;46,760200;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;;;;;;;;;;;;
;;it:22021:32;Fischerhäuser (I);STA; STA, VAO;;10,535765;46,749811;;;0;0;;;;;;;;;;;;;;;;;;;;x;it:22021:247;;;230024700;x;;;IT;;;;;;;;;;;;;;;
;;it:22021:33;Haidepark (I);STA; STA, VAO;;10,536708;46,717628;;;0;0;;;;;;;;;;;;;;;;;;;;x;it:22021:246;;;230024600;x;;;IT;;;;;;;;;;;;;;;
;;it:22021:34;Burgeis (I), Kreisverkehr;STA; STA;;10,533852;46,711445;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;;;;;;;;;;;;
;;it:22021:36;Mals (I), Bahnhof;STA; STA;;10,548629;46.6842742;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;;;;;;;;;;;;
;;it:22021:36;Malles, Stazione;STA;SBB;;10,5484665;46,6842294;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;;;;;;;;;;;;
;;it:22021:454;Terlano, Stazione;STA;STA;;11,2486618;46,5283679;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;;;;;;;;;;;;
;;it:22021:458;Settequerce, Stazione;STA;STA;;11,2647982;46,5084476;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;;;;;;;;;;;;
;;it:22021:468;Bolzano, Stazione;STA;ARIA, STA;;11,358406;46,496606;;;0;0;;;;;;18256;;;;;;;;;;;;;;;;;;;;;;IT;;;;;;;;;;;;;;;
;;it:22021:5;Reschenpass (I);STA;AT,VAO;;10,505456;46,847072;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;;;;;;;;;;;;
;;it:22021:6;Reschen (I), Altdorf;STA; STA, VAO;;10,513891;46,830801;;;0;0;;;;;;;;;;;;;;;;;;;;x;it:22021:2005;;;230200500;x;;;IT;;;;;;;;;;;;;;;
;;it:22021:646;Ora Auer;STA;ARIA, STA, VAO;;11,297289;46,361162;;;0;0;;;;Stop present in ARIA system. It's an exchange point only if present in STA system…;;18350;;;;;;;;;;;;;;x;it:22095:fvo7;;;108391500;x;;;IT;;;;;;;;;;;;;;;
;;it:22021:647;Stazione di Ora;STA;STA;;11,2968102;46,3606857;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;;;;;;;;;;;;
;;it:22021:663;Stazione di Salorno;STA;STA;;11,2022194;46,2456444;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;;;;;;;;;;;;
;;it:22021:679;Stazione di Magrè;STA;STA;;11,2326736;46,2880115;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;;;;;;;;;;;;
;;it:22021:696;Stazione di Egna;STA;STA;;11,2572277;46,3193807;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;;;;;;;;;;;;
;;it:22021:7;Reschen (I), Vereinshaus;STA;AT,VAO;;10,518023;46,828901;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;;;;;;;;;;;;
;;it:22021:75;Spondigna, Stazione;STA;STA;;10,6110283;46,6341382;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;;;;;;;;;;;;
;;it:22021:8;Arlund (I);STA;ARIA, STA, VAO;;10,529953;46,818200;;;0;0;;;Brennero Brenner;;;18526;;;;;;;;;;;;;;x;it:22021:1389;;;230138900;x;;;IT;;;;;;;;;;;;;;;
;;it:22021:811;Bolzano, Ponte Adige, Stazione;STA;STA, VAO;;11,2974532;46,4856202;;;0;0;;;;;;;;;;;;;;;;;;;;x;it:22021:34;;;230003400;x;;;IT;;;;;;;;;;;;;;;
;;it:22021:9;Graun (I), See;STA; STA, VAO;;10,540661;46,808370;;;0;0;;;;;;;;;;;;;;;;;;;;x;it:22021:274;;;230027400;x;;;IT;;;;;;;;;;;;;;;
;;it:22021:998;Bressanone Brixen;STA;ARIA, STA;;11,649717;46,709860;;;0;0;;;;;;18567;;;;;;;;;;;;;;;;;;;;;;IT;;;;;;;;;;;;;;;
;;it:22022:95140 ;Mezzocorona;STA;ARIA, STA;;11,1284807;46,2073235;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;Added this entry as asked for in e-mail ARIA from 15.4.21;;;;;;;;;;;;;;
;;it:22022:95699;Trento, Stazione;STA;STA;;11,1189541;46,0724142;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;;;;;;;;;;;;
;;it:22022:97879;Rovereto, Stazione;STA;ARIA,VAO;;11,033593;45,891006;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;;;;;;;;;;;;
;;it:22095:fvo7;Tarvisio (I) Citta Boscoverde stazione;STA;STA, VAO;;13,607186;46,506388;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;;;;;;;;;;;;
;ch:1:sloid:83587;it:ITC4::1325:;BORMIO, A. Terralta/Autostaz. Perego/Stazione Taxi;ARIA;ARIA,SBB;;10,370464;46,466298;~Bus~;0,5;0;0;;Bormio, Stazione Autolinee;BORMIO, A. Terralta/Autostaz. Perego/Stazione Taxi;Many lines;;1325;;;;;;;;;;;;;;x;ch:1:sloid:83587;8583587;;;;; AUTOMOBILISTICA PEREGO SPA  ;IT;;;;;;;;;;;;;;;
;;it:ITC4::13935:;MILANO, P.za Duca D'aosta, Stazione Centrale M2 M3;ARIA;ARIA,SBB,5T;;9,202969;45,484921;~Train~;1;5;5;;Milano Centrale;MILANO, P.za Duca D'aosta, Stazione Centrale M2 M3;Stop place with train station and bus stops;;13935;;;;;;;;;;;;;;x;;;;;;;Trenord;IT;WARNING: Checkin/checkout times have been set to 5 minutes because of some distance between ARIA and 5T coordinates;;;;;;;;;;;;;;
;ch:1:sloid:83886;it:ITC4::1649:;Livigno,S.Rocco-Po. Municipale;ARIA;ARIA,SBB;;10,125761;46,521849;~Bus~;0,2;2;2;;Livigno,S.Rocco-Po. Municipale;LIVIGNO, S.Rocco;Lines: Bormio - Livigno (A72) and Tirano-livigno (TILI);;1649;"SBB id ch:1:sloid:83886, Lon/Lat 10.12829409 46.52441217; ARIA id 1649, Lon/Lat 10.125761 46.521849";;;;;;;;;;;;;x;ch:1:sloid:83886;8583886;;;;;AUTOMOBILISTICA PEREGO SPA  ;IT;Meta stop with two coordinate pairs- ARIA and Didok id known.;OK;;;;;;;;;;;;;
;;it:ITC4::18012:;BRESCIA, Stazione FS, Metro;ARIA;ARIA,SBB;;10,213178;45,532708;~Train~;0,5;0;0;;Brescia;BRESCIA, Stazione FS, Metro;Stop place with train station and bus stops;;18012;;;;;;;;;;;;;;x;;;;;;;Trenord;IT;;;;;;;;;;;;;;;
;ch:1:sloid:2734;it:ITC4::18018:;COMO, S. Giovanni, Stazione;ARIA;ARIA,SBB;;9,073016;45,808812;~Train~;1;0;0;;Como S. Giovanni;COMO, S. Giovanni, Stazione;Stop place with train station and bus stops;;18018;SBB id ch:1:sloid:2734;;;;;;;;;;;;;x;;8502734;;;;;Trenord;IT;;OK;;;;;;;;;;;;;
;;it:ITC4::18039:;Aeroporto Milano Malpensa, Terminal 1;ARIA;ARIA,SBB;;8,711684;45,627280;~Train~;1;0;0;;Malpensa Aeroporto T1;Aeroporto Milano Malpensa, Terminal 1;Stop place with train station and bus stops;;18039;;;;;;;;;;;;;;x;;;;;;;Trenord;IT;;;;;;;;;;;;;;;
;;it:ITC4::18315:;COMO, ALBATE, CAMERLATA, Stazione;ARIA;ARIA,SBB;;9,073079;45,777211;~Train~;0,2;0;0;;Albate-Camerlata;COMO, ALBATE, CAMERLATA, Stazione;Stop place with train station and bus stop;;18315;;;;;;;;;;;;;;x;;;;;;;Trenord;IT;;;;;;;;;;;;;;;
;;it:ITC4::18446:;BUSTO ARSIZIO, P.za V. Liberta', Stazione FS;ARIA;ARIA,SBB;;8,864655;45,615770;~Train~;0,5;0;0;;Busto Arsizio;BUSTO ARSIZIO, P.za V. Liberta', Stazione FS;Stop place with train station and bus stops;;18446;;;;;;;;;;;;;;x;;;;;;;Trenord;IT;;;;;;;;;;;;;;;
;;it:ITC4::18482:;SEREGNO, Stazione FS, P.za XXV Aprile;ARIA;ARIA,SBB;;9,203018;45,646195;~Train~;0,5;0;0;;Seregno;SEREGNO, Stazione FS, P.za XXV Aprile;Stop place with train station and bus stops;;18482;;;;;;;;;;;;;;x;;;;;;;Trenord;IT;;;;;;;;;;;;;;;
;;it:ITC4::18521:;BUSTO ARSIZIO, Stazione NORD FNM;ARIA;ARIA,SBB;;8,851430;45,606183;~Train~;0,5;0;0;;Busto Arsizio Nord;BUSTO ARSIZIO, Stazione NORD FNM;Stop place with train station and bus stop;;18521;;;;;;;;;;;;;;x;;;;;;;Trenord;IT;;;;;;;;;;;;;;;
;;it:ITC4::18533:;MONZA, Stazione, P.le Autostazione -Porta Castello;ARIA;ARIA,SBB;;9,274043;45,578385;~Train~;0,5;0;0;;Monza;MONZA, Stazione, P.le Autostazione -Porta Castello;Stop place with train station and bus stops;;18533;;;;;;;;;;;;;;x;;;;;;;Trenord;IT;;;;;;;;;;;;;;;
;;it:ITC4::18549:;Ferno-Lonate Pozzolo, Stazione;ARIA;ARIA,SBB;;8,755025;45,608634;~Train~;0,2;0;0;;Ferno-Lonate Pozzolo;Ferno-Lonate Pozzolo, Stazione;Stop place with train station and bus stop;;18549;;;;;;;;;;;;;;x;;;;;;;Trenord;IT;;;;;;;;;;;;;;;
;ch:1:sloid:5874;it:ITC4::18603:;Colmegna;ARIA;ARIA,SBB;;8,752280;46,024090;~Train~;0,2;0;0;;Colmegna;Colmegna;No train currently;;18603;;;;;;;;;;;;;;x;ch:1:sloid:5874;8505874;;;;;Trenord;IT;;;;;;;;;;;;;;;
;ch:1:sloid:78641;it:ITC4::18613:;VILLA DI TIRANO, Stazione;ARIA;ARIA,SBB;;10,166105;46,215853;~Bus~;0,2;0;0;;Tirano, Stazione;VILLA DI TIRANO, Stazione;Stop place with train station and bus stops;Bus RhB;18613;;;;;;;;;;;;;;x;ch:1:sloid:78641;8578641;;;;;Trenord;IT;;;;;;;;;;;;;;;
;ch:1:sloid:5862;it:ITC4::18655:;Pino-Tronzano, Stazione;ARIA;ARIA,SBB;;8,736967;46,098577;~Train~;0,2;0;0;;Pino-Tronzano;Pino-Tronzano, Stazione;No trains currently;;18655;;;;;;;;;;;;;;x;ch:1:sloid:5862;8505862;;;;;Trenord;IT;;;;;;;;;;;;;;;
;ch:1:sloid:5592;it:ITC4::18662:;Marone-Zone, Stazione;ARIA;ARIA,SBB;;10,092890;45,738043;~Train~;0,2;2;2;;Marone;Marone-Zone, Stazione;Stop place with train station and bus stops;;18662;"SBB id ch:1:sloid:5592, Lon/Lat 8.37709278 46.1231959; ARIA id 18662, Lon/Lat 10.09289 45.738043";;;;;;;;;;;;;x;ch:1:sloid:5592;8505592;;;;;Trenord;IT;Meta stop with two coordinate pairs- ARIA and Didok id known.;OK;;;;;;;;;;;;;
;ch:1:sloid:91713;it:ITC4::18797:;PORTO CERESIO, Stazione;ARIA;ARIA,SBB;;8,900687;45,903708;~Bus~;0,2;2;2;;Porto Ceresio, Stazione;PORTO CERESIO, Stazione;Stop place with train station and bus stops;Postauto CH;18797;"SBB id ch:1:sloid:91713, Lon/Lat 8.90057956        45.90383941; ARIA id 18797, Lon/Lat 8.900687 45.903708";;;;;;;;;;;;;x;ch:1:sloid:91713;8591713;;;;;Trenord;IT;Meta stop with two coordinate pairs- ARIA and Didok id known.;OK;;;;;;;;;;;;;
;ch:1:sloid:9971;it:ITC4::18810:;CHIAVENNA, Stazione FS;ARIA;ARIA,SBB;;9,405207;46,320052;~Bus~;0,5;2;2;;Chiavenna, Stazione;CHIAVENNA, Stazione FS;Stop place with train station and bus stops;;18810;"SBB id ch:1:sloid:9971, Lon/Lat 9.4051201 46.31984634; ARIA railway station Chiavenna";;;;;;;;;;;;;x;ch:1:sloid:9971;8509971;;;;;Trenord;IT;Meta stop with two coordinate pairs- ARIA and Didok id known.;OK;;;;;;;;;;;;;
;ch:1:sloid:1411;it:ITC4::18825:;Induno Olona;ARIA;ARIA,SBB;;8,838307;45,846421;~Train~;0,5;0;0;;Induno Olona;INDUNO OLONA, Stazione;Line: S50, S40 and others;;18825;;;;;;;;;;;;;;x;;8501411;;;;;Trenord;IT;;;;;;;;;;;;;;;
;ch:1:sloid:5861;it:ITC4::18861:;Maccagno, Stazione;ARIA;ARIA,SBB;;8,737459;46,043192;~Train~;0,2;0;0;;Maccagno;Maccagno, Stazione;No trains currently;;18861;;;;;;;;;;;;;;x;ch:1:sloid:5861;8505861;;;;;Trenord;IT;;;;;;;;;;;;;;;
;;it:ITC4::21361:;VALSOLDA, San Mamete, Terminal Traghetto;ARIA;ARIA,SBB;;9,053786;46,024531;~Bus~;0,2;0;0;;SAN MAMETE - Piazza Roma;VALSOLDA, San Mamete, Terminal Traghetto;Line: Menaggio - Porlezza - Oria Confine (C12);;21361;;;;;;;;;;;;;;x;;;;;;;STECAV SCARL;IT;Linea C12;;;;;;;;;;;;;;
;;it:ITC4::21368:;BRUSINO ARSIZIO, Funivia, Terminal Traghetto;ARIA;ARIA,SBB;;8,934964;45,924561;~Bat~;;2;2;;;BRUSINO ARSIZIO, Funivia, Terminal Traghetto;;;21368;"ARIA id 21368 (this stop), Lon/Lat 8,934964 45,924561; SBB id ch:1:sloid:78879 (Brusino Arsizio, Funivia (lago)), Lon/Lat 8.934437 45.923763
";;;;;;;;;;;;;;ch:1:sloid:5536;8505536;;;;;;CH;Meta stop? Yes, 40 m between stops;SBB, ARIA;;;;;;;;;;;;;
;ch:1:sloid:83888;it:ITC4::2152:;Livigno, Acquagranda;ARIA;ARIA,SBB;;10,144915;46,555544;~Bus~;0,2;0;0;;Livigno, Acquagranda;LIVIGNO, Aqua Granda Wellness Park;200m;10.14525625        46.55433362 - Postauto CH / Autoservizi Silvestri;2152;;;;;;;;;;;;;;x;ch:1:sloid:83888;8583888;;;;;Autoservizi Silvestri;IT;;;;;;;;;;;;;;;
;;it:ITC4::2850:;Aeroporto Milano Malpensa, Terminal 2;ARIA;ARIA,SBB;;8,722342;45,648256;~Train~;1;0;0;;Malpensa Aeroporto T2;Aeroporto Milano Malpensa, Terminal 2;Stop place with train station and bus stops;;2850;;;;;;;;;;;;;;x;;;;;;;Trenord;IT;;;;;;;;;;;;;;;
;it:83047;it:ITC4::28921:;MILANO, Garibaldi FS, M2 M5, Stazione Ferroviaria;ARIA;ARIA,AT,STA,VAO;;9,186631;45,484051;;;5;5;;;;;;28921;;;;;;;;;;;;;;;;;;;;;;IT;WARNING: Checkin/checkout times have been set to 5 minutes because of some distance between ARIA and 5T coordinates;;;;;;;;;;;;;;
;;it:ITC4::28927:;RHO, Fiera, EXPO ( M1, Stazione Ferroviaria);ARIA;ARIA,SBB,5T;;9,086850;45,519536;~Train~;0,5;5;5;;Rho Fiera Milano;RHO, Fiera, EXPO ( M1, Stazione Ferroviaria);Stop place with train station and bus stops;;28927;;;;;;;;;;;;;;x;;;;;;;Trenord;IT;WARNING: Checkin/checkout times have been set to 5 minutes because of some distance between ARIA and 5T coordinates;;;;;;;;;;;;;;
;;it:ITC4::28990:;COMO, V. Catullo;ARIA;ARIA,SBB;;9,058427;45,794413;~Bus~;0,2;0;0;;[Como ] CATULLO;COMO, V. Catullo;Lines: Ponte Chiasso - Como - San Fermo (N1) and N12;;28990;;;;;;;;;;;;;;x;;;;;;;CO.MO. FUN & BUS SCARL  ;IT;Linea 1;;;;;;;;;;;;;;
;;it:ITC4::29015:;SAN FERMO, V. Roma;ARIA;ARIA,SBB;;9,050524;45,807576;~Bus~;0,2;0;0;;[Como ] SAN FERMO ROMA;SAN FERMO, V. Roma;Line: Ponte Chiasso - Como - San Fermo (N1);;29015;;;;;;;;;;;;;;x;;;;;;;CO.MO. FUN & BUS SCARL  ;IT;Linea 1;;;;;;;;;;;;;;
;;it:ITC4::29019:;PORLEZZA, AGRIA, V. Corrado e Giulio Venini 38;ARIA;ARIA,SBB;;9,137400;46,039790;~Bus~;0,2;0;0;;AG RIA - Via Corrado e Giulio Venini 38;PORLEZZA, AGRIA, V. Corrado e Giulio Venini 38;Line: Menaggio - Porlezza - Oria Confine (C12);;29019;;;;;;;;;;;;;;x;;;;;;;STECAV SCARL;IT;Linea C12;;;;;;;;;;;;;;
;;it:ITC4::29020:;COMO, CAMERLATA, V. Napoleona, Ospedale S.Anna;ARIA;ARIA,SBB;;9,089865;45,790030;~Bus~;0,2;0;0;;[Como ] VECCHIO S.ANNA;COMO, CAMERLATA, V. Napoleona, Ospedale S.Anna;N1 and other lines;;29020;;;;;;;;;;;;;;x;;;;;;;CO.MO. FUN & BUS SCARL  ;IT;Linea 1;;;;;;;;;;;;;;
;;it:ITC4::29073:;COMO, MONTE OLIMPINO, Bignanico;ARIA;ARIA,SBB;;9,061135;45,822020;~Bus~;0,2;0;0;;[Como ] BIGNANICO;COMO, MONTE OLIMPINO, Bignanico;Line: Ponte Chiasso - Como - San Fermo (N1);;29073;;;;;;;;;;;;;;x;;;;;;;CO.MO. FUN & BUS SCARL  ;IT;Linea 1;;;;;;;;;;;;;;
;;it:ITC4::29076:;BENE LARIO, La Santa;ARIA;ARIA,SBB;;9,189925;46,033115;~Bus~;0,2;0;0;;BENE LARIO - La Santa;BENE LARIO, La Santa;Lines: Menaggio - Porlezza - Oria Confine (C12) and C14;;29076;;;;;;;;;;;;;;x;;;;;;;STECAV SCARL;IT;Linea C12;;;;;;;;;;;;;;
;;it:ITC4::29102:;GRANDOLA, Bv. per NAGGIO;ARIA;ARIA,SBB;;9,212960;46,023750;~Bus~;0,2;0;0;;GRANDOLA - Bivio per Nagglo;GRANDOLA, Bv. per NAGGIO;Lines: Menaggio - Porlezza - Oria Confine (C12) and C14;;29102;;;;;;;;;;;;;;x;;;;;;;STECAV SCARL;IT;Linea C12;;;;;;;;;;;;;;
;;it:ITC4::29113:;COMO, V.le Cavallotti, Enel / V. Gallio;ARIA;ARIA,SBB;;9,077180;45,810720;~Bus~;0,2;0;0;;[Como ] CAVALLOTTI;COMO, V.le Cavallotti, Enel / V. Gallio;N1 and others lines;;29113;;;;;;;;;;;;;;x;;;;;;;CO.MO. FUN & BUS SCARL  ;IT;Linea 1;;;;;;;;;;;;;;
;;it:ITC4::29114:;COMO, Villa Olmo;ARIA;ARIA,SBB;;9,064380;45,817785;~Bus~;0,2;0;0;;[Como ] VILLA OLMO;COMO, Villa Olmo;N1 and other lines;;29114;;;;;;;;;;;;;;x;;;;;;;CO.MO. FUN & BUS SCARL  ;IT;Linea 1;;;;;;;;;;;;;;
;;it:ITC4::29148:;CARLAZZO, Fraz. PIANO, S. Agata;ARIA;ARIA,SBB;;9,159005;46,042910;~Bus~;0,2;0;0;;PIANO-Sant’Agata;CARLAZZO, Fraz. PIANO, S. Agata;Line: Menaggio - Porlezza - Oria Confine (C12);;29148;;;;;;;;;;;;;;x;;;;;;;STECAV SCARL;IT;Linea C12;;;;;;;;;;;;;;
;;it:ITC4::29154:;COMO, CAMERLATA, Piazza;ARIA;ARIA,SBB;;9,084846;45,790468;~Bus~;0,2;0;0;;[Como ] CAMERLATA;COMO, CAMERLATA, Piazza;ok, done;"No, you have to check with the operator; you can do a Google search: Chiasso - P. Chiasso - Como - San Fermo - Nuovo Ospedale
Vettore ASF";29154;;;;;;;;;;;;;;x;;;;;;;CO.MO. FUN & BUS SCARL  ;IT;Linea 1;;;;;;;;;;;;;;
;;it:ITC4::29180:;SAN FERMO, Forno;ARIA;ARIA,SBB;;9,052415;45,806890;~Bus~;0,2;0;0;;[Como ] SAN FERMO FORNO;SAN FERMO, Forno;N1 and other lines;;29180;;;;;;;;;;;;;;x;;;;;;;CO.MO. FUN & BUS SCARL  ;IT;Linea 1;;;;;;;;;;;;;;
;;it:ITC4::29182:;COMO, Lungo Lario Trento;ARIA;ARIA,SBB;;9,079210;45,813040;~Bus~;0,2;0;0;;[Como ] LUNGOLARIO TRENTO;COMO, Lungo Lario Trento;N1 and other lines;;29182;;;;;;;;;;;;;;x;;;;;;;CO.MO. FUN & BUS SCARL  ;IT;Linea 1;;;;;;;;;;;;;;
;;it:ITC4::29189:;MENAGGIO, L.go Fossati, Crotto Bertin;ARIA;ARIA,SBB;;9,235134;46,021078;~Bus~;0,2;0;0;;MENAGGIO - Largo Fossati - Crotto Bertin;MENAGGIO, L.go Fossati, Crotto Bertin;Lines: Menaggio - Porlezza - Oria Confine (C12) and C14;;29189;;;;;;;;;;;;;;x;;;;;;;STECAV SCARL;IT;Linea C12;;;;;;;;;;;;;;
;;it:ITC4::29191:;VALSOLDA, GANDRIA, Dogana Svizzera;ARIA;ARIA,SBB;;9,019110;46,014990;~Bus~;0,2;0;0;;GANDRIA - Dogana Svizzera;VALSOLDA, GANDRIA, Dogana Svizzera;Line: Menaggio - Porlezza - Oria Confine (C12);;29191;;;;;;;;;;;;;;x;;;;;;;STECAV SCARL;IT;Linea C12;;;;;;;;;;;;;;
;;it:ITC4::29196:;COMO, LAZZAGO, V. Varesina, Itis;ARIA;ARIA,SBB;;9,055879;45,787991;~Bus~;0,2;0;0;;[Como ] MAGISTRI CUMACINI;COMO, LAZZAGO, V. Varesina, Itis;N1 and other lines;;29196;;;;;;;;;;;;;;x;;;;;;;CO.MO. FUN & BUS SCARL  ;IT;Linea 1;;;;;;;;;;;;;;
;ch:1:sloid:81581;it:ITC4::29199:;DOMASO, P.za Ghislanzoni;ARIA;ARIA,SBB;;9,325790;46,150720;~Bus~;0,2;0;0;;Domaso, piazza Ghislanzoni;DOMASO, P.za Ghislanzoni;Lines: Como - Menaggio - Colico (C10) and C19;;29199;;;;;;;;;;;;;;x;ch:1:sloid:81581;8581581;;;;;STECAV SCARL;IT;;;;;;;;;;;;;;;
;;it:ITC4::29207:;COMO, V. Recchi, Carrefour Market;ARIA;ARIA,SBB;;9,074135;45,812020;~Bus~;0,2;0;0;;[Como ] RECCHI;COMO, V. Recchi, Carrefour Market;N1 and other lines;;29207;;;;;;;;;;;;;;x;;;;;;;CO.MO. FUN & BUS SCARL  ;IT;Linea 1;;;;;;;;;;;;;;
;;it:ITC4::29209:;CARLAZZO, Fraz. PIANO, Mulino;ARIA;ARIA,SBB;;9,168430;46,042025;~Bus~;0,2;0;0;;PIANO - Mulino;CARLAZZO, Fraz. PIANO, Mulino;Line: Menaggio - Porlezza - Oria Confine (C12);;29209;;;;;;;;;;;;;;x;;;;;;;STECAV SCARL;IT;Linea C12;;;;;;;;;;;;;;
;;it:ITC4::29225:;COMO, S. ROCCO, Caserme;ARIA;ARIA,SBB;;9,090912;45,795919;~Bus~;0,2;0;0;;[Como ] CASERME;COMO, S. ROCCO, Caserme;N1 and others lines;;29225;;;;;;;;;;;;;;x;;;;;;;CO.MO. FUN & BUS SCARL  ;IT;Linea 1;;;;;;;;;;;;;;
;;it:ITC4::29234:;PORLEZZA, P.za Matteotti;ARIA;ARIA,SBB;;9,118015;46,035270;~Bus~;0,2;0;0;;PORLEZZA - Piazza Matteotti;PORLEZZA, P.za Matteotti;Line: Menaggio - Porlezza - Oria Confine (C12);;29234;;;;;;;;;;;;;;x;;;;;;;STECAV SCARL;IT;Linea C12;;;;;;;;;;;;;;
;;it:ITC4::29240:;COMO, MONTE OLIMPINO, V. Bellinzona 121;ARIA;ARIA,SBB;;9,053272;45,823814;~Bus~;0,2;0;0;;[Como ] CARDINA;COMO, MONTE OLIMPINO, V. Bellinzona 121;Line: Ponte Chiasso - Como - San Fermo (N1);;29240;;;;;;;;;;;;;;x;;;;;;;CO.MO. FUN & BUS SCARL  ;IT;Linea 1;;;;;;;;;;;;;;
